X,name,url_location
124421,"Aparcament Almogavares-Llacuna (BSM) | Barcelona, CT | EV Station",https://www.plugshare.com/location/34408
124424,"GE Energy | Plainville, CT | EV Station",https://www.plugshare.com/location/3440
124449,"Pl. Arts (B:SM)    | Barcelona, CT | EV Station",https://www.plugshare.com/location/34414
124456,"Vilardell (BSM)   | Barcelona, CT | EV Station",https://www.plugshare.com/location/34415
124463,"Valencia Calabria (BSM) | Barcelona, CT | EV Station",https://www.plugshare.com/location/34416
124470,"Tarradellas Entenza (BSM) | Barcelona, CT | EV Station",https://www.plugshare.com/location/34417
124474,"Maragall Parking (B:SM)   | Barcelona, CT | EV Station",https://www.plugshare.com/location/34418
124486,"Cotxeres de Sarria (BSM) | Barcelona, CT | EV Station",https://www.plugshare.com/location/34420
124571,"Cardenal de Sentmenat - Vergós (BSM)   | Barcelona, CT | EV Station",https://www.plugshare.com/location/34434
124572,"TOPZON | Ovidiu, CT | EV Station",https://www.plugshare.com/location/344350
124575,"PR089-Prat | Barcelona, CT | EV Station",https://www.plugshare.com/location/34435
124595,"PR091-Ausias March  | Barcelona, CT | EV Station",https://www.plugshare.com/location/34438
124603,"PR095-Plaça Maragall | Barcelona, CT | EV Station",https://www.plugshare.com/location/34440
124611,"PR093-Osi  | Barcelona, CT | EV Station",https://www.plugshare.com/location/34441
124615,"PR094-Sant Adrià | Barcelona, CT | EV Station",https://www.plugshare.com/location/34442
124623,"Diputació Parking (SABA) | Barcelona, CT | EV Station",https://www.plugshare.com/location/34443
124626,"Lluis Companys (SABA) | Barcelona, CT | EV Station",https://www.plugshare.com/location/34444
124630,"Rambla Catalunya (SABA) | Barcelona, CT | EV Station",https://www.plugshare.com/location/34445
124649,"Mercè (REGESA) | Barcelona, CT | EV Station",https://www.plugshare.com/location/34448
124657,"Fàbrica del Sol  | Barcelona, CT | EV Station",https://www.plugshare.com/location/34450
124664,"PR28 - Aragó-Pl. Letamendi | Barcelona, CT | EV Station",https://www.plugshare.com/location/34451
124669,"Cosmocaixa (SABA) | Barcelona, CT | EV Station",https://www.plugshare.com/location/34452
124678,"PR074_Ferrán Reyes (REGESA) | Barcelona, CT | EV Station",https://www.plugshare.com/location/34453
124732,"Lull (Mobecpoint) | Barcelona, CT | EV Station",https://www.plugshare.com/location/34464
124759,"Plaza Tetuan | Vilanova i la Geltrú, CT | EV Station",https://www.plugshare.com/location/344697
124785,"PR81 IESE (SABA) | Barcelona, CT | EV Station",https://www.plugshare.com/location/34473
124842,"PR105_Rambla_Plaza Colón | Barcelona, CT | EV Station",https://www.plugshare.com/location/34483
124845,"Big Y Foods Clinton | Clinton, CT | EV Station",https://www.plugshare.com/location/344846
124915,"El Corte Ingles (Tarragona) | Tarragona, CT | EV Station",https://www.plugshare.com/location/34493
124953,"PR-115 Parking M | Barcelona, CT | EV Station",https://www.plugshare.com/location/34498
124959,"PR-116 Garatge Saladrigas | Barcelona, CT | EV Station",https://www.plugshare.com/location/34499
124978,"Cantàbria-Guipúscoa | Barcelona, CT | EV Station",https://www.plugshare.com/location/34502
124982,"PR11 - Garcilaso / Manigua | Barcelona, CT | EV Station",https://www.plugshare.com/location/34503
124991,"Repsol | Barcelona, CT | EV Station",https://www.plugshare.com/location/34505
124999,"Mobecpoint Plaça dels Peixos | Barcelona, CT | EV Station",https://www.plugshare.com/location/34506
125007,"PR84_ Pascual i Vila / Diagonal | Barcelona, CT | EV Station",https://www.plugshare.com/location/34507
125020,"Aldi | Sabadell, CT | EV Station",https://www.plugshare.com/location/345100
125179,"Sofos Energia S.L. | Lleida, CT | EV Station",https://www.plugshare.com/location/34541
125245,"The Preserve at Great Pond | Windsor, CT | EV Station",https://www.plugshare.com/location/345535
125361,"Santa Eulàlia de Ronçana | Santa Eulàlia de Ronçana, CT | EV Station",https://www.plugshare.com/location/345730
125408,"Parking Pèrgola Fotovoltaica | Caldes d'Estrac, CT | EV Station",https://www.plugshare.com/location/34580
125510,"PR01-Avda. de Vallcarca 154 | Barcelona, CT | EV Station",https://www.plugshare.com/location/34598
125519,"Vía Favència PR-04 | Barcelona, CT | EV Station",https://www.plugshare.com/location/34601
125525,"PR05-Foix | Barcelona, CT | EV Station",https://www.plugshare.com/location/34602
125531,"PR06-Rambla de Prim | Barcelona, CT | EV Station",https://www.plugshare.com/location/34603
125545,"PR08-Bac de Roda | Barcelona, CT | EV Station",https://www.plugshare.com/location/34605
125551,"PR09-Río de Janeiro | Barcelona, CT | EV Station",https://www.plugshare.com/location/34606
125557,"PR12-Industria | Barcelona, CT | EV Station",https://www.plugshare.com/location/34607
125566,"PR16-Balmes | Barcelona, CT | EV Station",https://www.plugshare.com/location/34609
125573,"PR17-Trav. de les Corts | Barcelona, CT | EV Station",https://www.plugshare.com/location/34610
125591,"EDP Clientes, S.A. | Barcelona, CT | EV Station",https://www.plugshare.com/location/34613
125598,"PR21-Avda. Esplugues | Barcelona, CT | EV Station",https://www.plugshare.com/location/34614
125605,"PR22-Córsega | Barcelona, CT | EV Station",https://www.plugshare.com/location/34615
125611,"PR26-Llançà | Barcelona, CT | EV Station",https://www.plugshare.com/location/34616
125616,"PR27-Paral·lel | Barcelona, CT | EV Station",https://www.plugshare.com/location/34617
125670,"Vue New Canaan | New Canaan, CT | EV Station",https://www.plugshare.com/location/346291
125698,"hotel & Spa Neptuno | Calella, CT | EV Station",https://www.plugshare.com/location/346355
125785,"The Beacon Comm / Montgomery | Windsor Locks, CT | EV Station",https://www.plugshare.com/location/346553
125881,"Homewood Suites by Hilton | Orange, CT | EV Station",https://www.plugshare.com/location/346763
126099,"Les Borges Blanques - ETECNIC Charging Station | Les Borges Blanques, CT | EV Station",https://www.plugshare.com/location/347166
126643,"Saybrook Ford | Old Saybrook, CT | EV Station",https://www.plugshare.com/location/348284
128027,"Goel Coal Sizing Plant-Tata Power(30kw) | Borsara, CT | EV Station",https://www.plugshare.com/location/350887
128028,"Prince Guest House-Tata Fc(30kw) | Raipur, CT | EV Station",https://www.plugshare.com/location/350888
128052,"Ema | Vama Veche, CT | EV Station",https://www.plugshare.com/location/350921
128178,"Endesa x Platja d’Aro (Coming Soon) | Platja d'Aro, CT | EV Station",https://www.plugshare.com/location/351151
128184,"Pals | Pals, CT | EV Station",https://www.plugshare.com/location/351162
128550,"Brass Mill Center - Shoppers World | Waterbury, CT | EV Station",https://www.plugshare.com/location/352259
128572,"Walter Gawrych Community Pool | North Haven, CT | EV Station",https://www.plugshare.com/location/352376
128642,"Hilton Garden Inn Milford | Milford, CT | EV Station",https://www.plugshare.com/location/352604
129426,"IBERDROLA CLIENTES | Blanes, CT | EV Station",https://www.plugshare.com/location/354101
129440,"IBERDROLA CLIENTES (Coming Soon) | Blanes, CT | EV Station",https://www.plugshare.com/location/354122
129444,"Connecticut Department of Transportation HQ - Visitor Parking Lot (1) | Newington, CT | EV Station",https://www.plugshare.com/location/354128
129502,"Collins Aerospace | Bloomfield, CT | EV Station",https://www.plugshare.com/location/354236
129532,"Air Exchange Building | Windsor Locks, CT | EV Station",https://www.plugshare.com/location/354276
129761,"Black Angus Grill | Danbury, CT | EV Station",https://www.plugshare.com/location/354736
130223,"Black Rock Shopping Center | Fairfield, CT | EV Station",https://www.plugshare.com/location/355628
130704,"ETECNIC Charging Station | La Colònia Jordana, CT | EV Station",https://www.plugshare.com/location/356456
130805,"Passeig Marítim de Sant Joan de Déu Estacionamiento | Calafell, CT | EV Station",https://www.plugshare.com/location/356635
131089,"Koni | Bilaspur, CT | EV Station",https://www.plugshare.com/location/357190
131090,"Koni | Bilaspur, CT | EV Station",https://www.plugshare.com/location/357191
131200,"IBERDROLA CLIENTES | Tredós, CT | EV Station",https://www.plugshare.com/location/357402
131203,"IBERDROLA CLIENTES | Arties, CT | EV Station",https://www.plugshare.com/location/357408
131204,"IBERDROLA CLIENTES | Garós, CT | EV Station",https://www.plugshare.com/location/357409
131207,"IBERDROLA CLIENTES | Les, CT | EV Station",https://www.plugshare.com/location/357413
131287,"Bridgeport Hospital Employee Garage | Bridgeport, CT | EV Station",https://www.plugshare.com/location/357552
131439,"Hotel Spa Grums Barcelona | Barcelona, CT | EV Station",https://www.plugshare.com/location/357857
131441,"Westfield Trumbull (2) | Trumbull, CT | EV Station",https://www.plugshare.com/location/357859
131476,"Charger 03 | Constanța, CT | EV Station",https://www.plugshare.com/location/357937
131538,"Tortosa LAFON EdRR 2 - ETECNIC | Tortosa, CT | EV Station",https://www.plugshare.com/location/358076
132036,"All Things Business | East Lyme, CT | EV Station",https://www.plugshare.com/location/359077
132047,"Lime Rock Park - Proving Ground 3 | Salisbury, CT | EV Station",https://www.plugshare.com/location/359109
132207,"Stop & Shop (Coming Soon) | Seymour, CT | EV Station",https://www.plugshare.com/location/359458
132439,"Water's Edge Resort & Spa | Westbrook, CT | EV Station",https://www.plugshare.com/location/35990
132767,"Country Glen Apartments - Bldg 2153 | Groton, CT | EV Station",https://www.plugshare.com/location/360549
132768,"Country Glen Apartments - Bldg 2157 | Groton, CT | EV Station",https://www.plugshare.com/location/360551
132769,"Country Glen Apartments - Bldg 2159 | Groton, CT | EV Station",https://www.plugshare.com/location/360552
133077,"Petromiralles EnelX | Cercs, CT | EV Station",https://www.plugshare.com/location/361125
133184,"Esclat | Salou, CT | EV Station",https://www.plugshare.com/location/361353
133211,"Parking Jutjats | Arenys de Mar, CT | EV Station",https://www.plugshare.com/location/361401
133259,"Yale New Haven Children's Hospital Pediatric Specialty Center | Greenwich, CT | EV Station",https://www.plugshare.com/location/361500
133762,"EdRR REPSOL Mataró N | Mataró, CT | EV Station",https://www.plugshare.com/location/362421
133820,"EnelX Charger Hospital Clinic | Barcelona, CT | EV Station",https://www.plugshare.com/location/362505
133907,"Corte Ingles Can Drago | Barcelona, CT | EV Station",https://www.plugshare.com/location/362655
134052,"Colonial Spirit Shoppe | Torrington, CT | EV Station",https://www.plugshare.com/location/362906
134195,"The Summit at Danbury | Danbury, CT | EV Station",https://www.plugshare.com/location/363151
134260,"Saurabh Gupta, Tirupati Enclave, Amanaka | Raipur, CT | EV Station",https://www.plugshare.com/location/363263
135113,"Sta. Cristina dAro | Santa Cristina d'Aro, CT | EV Station",https://www.plugshare.com/location/364750
135148,"Indian Oil Slow Charge (Coming Soon) | Raipur, CT | EV Station",https://www.plugshare.com/location/364805
135413,"EdRsR Tiana 22kWac | Tiana, CT | EV Station",https://www.plugshare.com/location/365257
135424,"Trumpf Inc (2) | Plainville, CT | EV Station",https://www.plugshare.com/location/365283
135651,"Cardedeu | Cardedeu, CT | EV Station",https://www.plugshare.com/location/365682
136445,"Connecticut Department of Transportation HQ - Training Center | Newington, CT | EV Station",https://www.plugshare.com/location/367315
136533,"NSB New London Main Navy Exchange | Groton, CT | EV Station",https://www.plugshare.com/location/367540
136583,"Chipotle Mexican Grill | Middletown, CT | EV Station",https://www.plugshare.com/location/367658
136675,"The Jackson Laboratory | Farmington, CT | EV Station",https://www.plugshare.com/location/367831
136702,"MOL km 186 > Bucuresti | Siminoc, CT | EV Station",https://www.plugshare.com/location/367887
137647,"El Rebost De La Torre | Sallent, CT | EV Station",https://www.plugshare.com/location/369568
137648,"Torre D'en Roca (Caravanes) | Sallent, CT | EV Station",https://www.plugshare.com/location/369569
137851,"La Ronda Restaurant | Lazu, CT | EV Station",https://www.plugshare.com/location/369927
137870,"Pride | East Granby, CT | EV Station",https://www.plugshare.com/location/369961
137967,"NOSC New London | Groton, CT | EV Station",https://www.plugshare.com/location/370166
138087,"HCC St. Moritz | Barcelona, CT | EV Station",https://www.plugshare.com/location/370372
138820,"IBERDROLA CLIENTES | Cabrera de Mar, CT | EV Station",https://www.plugshare.com/location/371650
138913,"Montserrat Fast Charge | Monestir de Montserrat, CT | EV Station",https://www.plugshare.com/location/371807
138942,"Restaurant Exit l'Aldea (2) | L'Aldea, CT | EV Station",https://www.plugshare.com/location/371860
138986,"etecnic | Vilobí d'Onyar, CT | EV Station",https://www.plugshare.com/location/371941
139031,"New Country Mercedes Benz - Front Lot | Hartford, CT | EV Station",https://www.plugshare.com/location/372016
139092,"AMB | L'Hospitalet de Llobregat, CT | EV Station",https://www.plugshare.com/location/372127
139670,"Olivia motors | Figueres, CT | EV Station",https://www.plugshare.com/location/373100
139712,"Romil Sethi (Coming Soon) | Bhilai, CT | EV Station",https://www.plugshare.com/location/373183
139948,"Yale New Haven Hospital | New Haven, CT | EV Station",https://www.plugshare.com/location/373596
139955,"Hotel Sunset Beach Vama Veche | Vama Veche, CT | EV Station",https://www.plugshare.com/location/373610
142346,"Novus Insight | East Hartford, CT | EV Station",https://www.plugshare.com/location/377239
142736,"Esclat Bonpreu | Badalona, CT | EV Station",https://www.plugshare.com/location/377916
142745,"Monaco Ford of Niantic | East Lyme, CT | EV Station",https://www.plugshare.com/location/37794
142754,"Enfield Town Hall | Enfield, CT | EV Station",https://www.plugshare.com/location/377965
143010,"Connecticut Department of Transportation HQ - Employee Lot | Newington, CT | EV Station",https://www.plugshare.com/location/378410
143168,"Eldrive - OMV Constanta - 50 kW DC, 22 kW Type 2 | Constanța, CT | EV Station",https://www.plugshare.com/location/378670
143184,"Foneria Endolla BARCELONA | Barcelona, CT | EV Station",https://www.plugshare.com/location/378696
143723,"Danbury Medical Group | Danbury, CT | EV Station",https://www.plugshare.com/location/379461
145406,"Crowley Nissan (1) | Bristol, CT | EV Station",https://www.plugshare.com/location/38166
145845,"Connecticut Legislative Office Building | Hartford, CT | EV Station",https://www.plugshare.com/location/38223
146350,"ARGA Investment Management LP | Stamford, CT | EV Station",https://www.plugshare.com/location/38301
146511,"Etecnic | Sitges, CT | EV Station",https://www.plugshare.com/location/383269
146728,"ChargeGrid Charging Station | Khondhar, CT | EV Station",https://www.plugshare.com/location/383582
146730,"ChargeGrid Charging Station | Pipraud Tukda, CT | EV Station",https://www.plugshare.com/location/383586
146734,"ChargeGrid Charging Station | Mahuapara, CT | EV Station",https://www.plugshare.com/location/383593
146889,"ChargeGrid Charging Station | Bamhanidi, CT | EV Station",https://www.plugshare.com/location/383857
147092,"EdRR ESCLAT-OIL 50kWac-dc | Badalona, CT | EV Station",https://www.plugshare.com/location/384241
147752,"Hotel Le Roi-Tata Power(30kw) | Raipur, CT | EV Station",https://www.plugshare.com/location/385408
147960,"Porsche Sales and Marketplace GmbH | Salt, CT | EV Station",https://www.plugshare.com/location/385799
147977,"Manchester Honda (1) | Manchester, CT | EV Station",https://www.plugshare.com/location/38581
148250,"EDP Clientes, S.A. | Barcelona, CT | EV Station",https://www.plugshare.com/location/386216
148260,"EDP Clientes, S.A. | Salou, CT | EV Station",https://www.plugshare.com/location/386227
148570,"EV Chargers at Celler de Can Roca | Girona, CT | EV Station",https://www.plugshare.com/location/386774
148781,"CarMax Hartford | Hartford, CT | EV Station",https://www.plugshare.com/location/387130
148865,"Henny Penny | Waterford, CT | EV Station",https://www.plugshare.com/location/38726
150540,"EV-Box EVB-P1338059 | Barcelona, CT | EV Station",https://www.plugshare.com/location/38967
150580,"IBERDROLA CLIENTES | Mollet del Vallès, CT | EV Station",https://www.plugshare.com/location/389733
150591,"IBERDROLA CLIENTES | Vilafranca del Penedès, CT | EV Station",https://www.plugshare.com/location/389746
150592,"IBERDROLA CLIENTES | Cornellà de Llobregat, CT | EV Station",https://www.plugshare.com/location/389747
150615,"IBERDROLA CLIENTES | Sant Esteve Sesrovires, CT | EV Station",https://www.plugshare.com/location/389780
150618,"IBERDROLA CLIENTES | Vilanova i la Geltrú, CT | EV Station",https://www.plugshare.com/location/389785
150625,"IBERDROLA CLIENTES | Bellver de Cerdanya, CT | EV Station",https://www.plugshare.com/location/389795
150633,"IBERDROLA CLIENTES | Mataró, CT | EV Station",https://www.plugshare.com/location/389806
150634,"IBERDROLA CLIENTES | Sant Andreu de Llavaneres, CT | EV Station",https://www.plugshare.com/location/389807
150638,"IBERDROLA CLIENTES | Barberà del Vallès, CT | EV Station",https://www.plugshare.com/location/389815
150672,"IBERDROLA CLIENTES | Vic, CT | EV Station",https://www.plugshare.com/location/389948
150678,"IBERDROLA CLIENTES | Roses, CT | EV Station",https://www.plugshare.com/location/389959
150689,"IBERDROLA CLIENTES | Molins de Rei, CT | EV Station",https://www.plugshare.com/location/389979
150713,"IBERDROLA CLIENTES | Manresa, CT | EV Station",https://www.plugshare.com/location/390006
150714,"IBERDROLA CLIENTES | Lleida, CT | EV Station",https://www.plugshare.com/location/390009
150716,"IBERDROLA CLIENTES | Sant Cugat del Vallès, CT | EV Station",https://www.plugshare.com/location/390010
150727,"IBERDROLA CLIENTES | Sabadell, CT | EV Station",https://www.plugshare.com/location/390025
150791,"EdRR REPSOL Plaça Europa (Coming Soon) | Barcelona, CT | EV Station",https://www.plugshare.com/location/390132
151678,"Enfield Commons AAA | Enfield, CT | EV Station",https://www.plugshare.com/location/391456
151916,"Enel X - Plaça Poligon | L'Ametlla de Mar, CT | EV Station",https://www.plugshare.com/location/391840
151931,"Enel X - McDonald's | Reus, CT | EV Station",https://www.plugshare.com/location/391862
152414,"Wyndham Hospital | Windham, CT | EV Station",https://www.plugshare.com/location/39272
152454,"I-95 Madison SB Service Plaza - Exxon | Madison, CT | EV Station",https://www.plugshare.com/location/392787
152462,"Couzens Group | Tolland, CT | EV Station",https://www.plugshare.com/location/392796
152820,"Mercat plaça de cuba | Mataro, CT | EV Station",https://www.plugshare.com/location/39378
153156,"Wenea - Pla de Salelles | Sant Salvador de Guardiola, CT | EV Station",https://www.plugshare.com/location/39559
155725,"Infinity Harbor Point (1) | Stamford, CT | EV Station",https://www.plugshare.com/location/40141
157574,"ESCLAT Sarrià de Ter | Sarrià de Ter, CT | EV Station",https://www.plugshare.com/location/405532
157585,"Hotel Continental (doar pentru oaspeti hotel) | Constanța, CT | EV Station",https://www.plugshare.com/location/405548
157698,"BMW Munich Motors-RechargeEV(24kw) | Raipur, CT | EV Station",https://www.plugshare.com/location/405760
157881,"Mystic Outlet Center | Stonington, CT | EV Station",https://www.plugshare.com/location/406064
158501,"Central Connecticut State University - Willard / DiLoreto | New Britain, CT | EV Station",https://www.plugshare.com/location/407247
158529,"Riverbend Plaza | Stamford, CT | EV Station",https://www.plugshare.com/location/407298
159391,"Renovatio Asset Management | Constanța, CT | EV Station",https://www.plugshare.com/location/408484
160121,"Carrer d'Amposta, 2, 43840 Salou, Tarragona, Spanien | Salou, CT | EV Station",https://www.plugshare.com/location/409486
160228,"Mannheim Trust | Greenwich, CT | EV Station",https://www.plugshare.com/location/409651
160467,"REDBAR VILANOVA | Vilanova i la Geltrú, CT | EV Station",https://www.plugshare.com/location/410087
160468,"Carrer dels Cires, 18 | Canyelles, CT | EV Station",https://www.plugshare.com/location/410088
160469,"Plaça ANSELM CLAVE | Vilafranca del Penedès, CT | EV Station",https://www.plugshare.com/location/410089
160471,"By Energy Vilafranca del Penedès | Vilafranca del Penedès, CT | EV Station",https://www.plugshare.com/location/410090
160472,"HOTEL RESTAURANTE CAN PANYELLA | Gelida, CT | EV Station",https://www.plugshare.com/location/410093
160473,"BLAU ECOLOGIC | Vallirana, CT | EV Station",https://www.plugshare.com/location/410094
160474,"E.S. PETROEST - Ctra. N-IIa Km 593 | Sant Andreu de la Barca, CT | EV Station",https://www.plugshare.com/location/410096
160475,"PARKING MUXU | Sant Joan Despí, CT | EV Station",https://www.plugshare.com/location/410097
160476,"MCDONALDS Sant Just Desvern | Sant Just Desvern, CT | EV Station",https://www.plugshare.com/location/410098
160477,"Vilacarburants | Lliçà de Vall, CT | EV Station",https://www.plugshare.com/location/410099
160478,"LLEVANTPARK | Parets del Vallès, CT | EV Station",https://www.plugshare.com/location/410100
160479,"EESS CENTELLES | Centelles, CT | EV Station",https://www.plugshare.com/location/410103
160480,"ESTACIO DE SERVEIS BALENYA | Els Hostalets de Balenyà, CT | EV Station",https://www.plugshare.com/location/410104
160482,"Carrer Macià Bonaplata, 8 | Ripoll, CT | EV Station",https://www.plugshare.com/location/410106
160483,"AJUNTAMENT DE RIPOLL ZONA 3 | Ripoll, CT | EV Station",https://www.plugshare.com/location/410107
160484,"HOTEL GREVOL NNSS | Llanars, CT | EV Station",https://www.plugshare.com/location/410109
160485,"CONSUM | Banyoles, CT | EV Station",https://www.plugshare.com/location/410110
160486,"HOSTAL MAS FERRER | Cornellà del Terri, CT | EV Station",https://www.plugshare.com/location/410111
160487,"HOTEL MAS ROS | Cassà de la Selva, CT | EV Station",https://www.plugshare.com/location/410112
160489,"CONSUM - Carrer Paisos Catalans | Sils, CT | EV Station",https://www.plugshare.com/location/410114
160490,"RESTAURANT COLL FORMIC | Massanes, CT | EV Station",https://www.plugshare.com/location/410115
160595,"Parking Riera Alta | Barcelona, CT | EV Station",https://www.plugshare.com/location/410255
160639,"Aria | Prospect, CT | EV Station",https://www.plugshare.com/location/410331
160660,"Enel X - Carretera Lleida Puigcerdà | Cubells, CT | EV Station",https://www.plugshare.com/location/410367
160661,"Enel X - CEES ONDINA DEL SEGRE | Ponts, CT | EV Station",https://www.plugshare.com/location/410368
160662,"COOPERATIVA LINYOLA - Endesa X | Linyola, CT | EV Station",https://www.plugshare.com/location/410370
161010,"Graduate Storrs | Mansfield, CT | EV Station",https://www.plugshare.com/location/410896
161022,"Estació De Servei Cepsa (1) | Cambrils, CT | EV Station",https://www.plugshare.com/location/410923
161065,"Horizon Travel | Putnam, CT | EV Station",https://www.plugshare.com/location/410997
161379,"Tropical Hotel & Beach Club | Gavà, CT | EV Station",https://www.plugshare.com/location/411409
162474,"Downtown Storrs Parking Garage | Mansfield, CT | EV Station",https://www.plugshare.com/location/412892
162561,"Hotel Terraverda | Gualta, CT | EV Station",https://www.plugshare.com/location/413036
162651,"Lex Products | Shelton, CT | EV Station",https://www.plugshare.com/location/4131
162841,"Wenea - Figueres | Vilafant, CT | EV Station",https://www.plugshare.com/location/413522
168864,"The Gold Building Garage | Hartford, CT | EV Station",https://www.plugshare.com/location/423217
168873,"Stop & Shop | Norwalk, CT | EV Station",https://www.plugshare.com/location/423232
168946,"AQUA Hotel Promenade & Spa | Pineda de Mar, CT | EV Station",https://www.plugshare.com/location/423350
169386,"parking w/chargers | Barcelona, CT | EV Station",https://www.plugshare.com/location/424089
169774,"Enel X Mobility Romania SRL | Ovidiu, CT | EV Station",https://www.plugshare.com/location/424721
169899,"Clinton Train Station - South | Clinton, CT | EV Station",https://www.plugshare.com/location/424938
169953,"B&B Hotel charger | Salt, CT | EV Station",https://www.plugshare.com/location/425043
169954,"Home Alex (Coming Soon) | Constanța, CT | EV Station",https://www.plugshare.com/location/425044
170006,"Sikorsky - Lot 8 | Stratford, CT | EV Station",https://www.plugshare.com/location/425144
170008,"Sikorsky - Visitor Center | Stratford, CT | EV Station",https://www.plugshare.com/location/425146
170136,"Wenea Alp | Alp, CT | EV Station",https://www.plugshare.com/location/425322
170146,"IBERDROLA CLIENTES | Das, CT | EV Station",https://www.plugshare.com/location/425334
170387,"Arbequina - ETECNIC | Arbeca, CT | EV Station",https://www.plugshare.com/location/426503
170391,"Ivars d'Urgell - ETECNIC Charging Station | Ivars d'Urgell, CT | EV Station",https://www.plugshare.com/location/426510
170394,"Aj. Mollerussa - LAFON EdRR 1 - ETECNIC | Mollerussa, CT | EV Station",https://www.plugshare.com/location/426514
170395,"L'Espluga de Francolí - ETECNIC | L'Espluga de Francolí, CT | EV Station",https://www.plugshare.com/location/426515
170396,"Montblanc - LAFON EdRR - ETECNIC | Montblanc, CT | EV Station",https://www.plugshare.com/location/426516
170405,"Albatàrrec - SELBA EdRSR - ETECNIC | Albatàrrec, CT | EV Station",https://www.plugshare.com/location/426527
170406,"Aeroports de la Generalitat - Alguaire - ETECNIC | Alguaire, CT | EV Station",https://www.plugshare.com/location/426528
170408,"Trota - SELBA EdRSR - ETECNIC | Lleida, CT | EV Station",https://www.plugshare.com/location/426530
170409,"Ponts - LAFON EdRR - ETECNIC | Ponts, CT | EV Station",https://www.plugshare.com/location/426531
170410,"Guissona - LAFON EdRR 1 - ETECNIC | Guissona, CT | EV Station",https://www.plugshare.com/location/426532
170416,"Lidl Empuries | L'Escala, CT | EV Station",https://www.plugshare.com/location/426544
170729,"ENDESA - Hotel B&B Girona 2 | Salt, CT | EV Station",https://www.plugshare.com/location/427118
170739,"Ohtels Les Oliveres | Perelló-Mar, CT | EV Station",https://www.plugshare.com/location/427133
170802,"SMN | Năvodari, CT | EV Station",https://www.plugshare.com/location/427233
170959,"AAA Tire & Auto Service Southington | Southington, CT | EV Station",https://www.plugshare.com/location/427509
171135,"Enel X - McDonalds | Lleida, CT | EV Station",https://www.plugshare.com/location/427810
171137,"Enel X - Repsol C-53, Km 135 | Bellcaire d'Urgell, CT | EV Station",https://www.plugshare.com/location/427812
171154,"Repsol Magraners | Els Magraners, CT | EV Station",https://www.plugshare.com/location/427841
171302,"Cervera | Cervera, CT | EV Station",https://www.plugshare.com/location/428086
171303,"PetroMiralles - Enel X | Lleida, CT | EV Station",https://www.plugshare.com/location/428088
171304,"Enel X - Parking 11 Setembre Tarrega | Tàrrega, CT | EV Station",https://www.plugshare.com/location/428089
171306,"Enel X - Av. Barcelona, Tàrrega | Tàrrega, CT | EV Station",https://www.plugshare.com/location/428092
171320,"Endesa X - Parking Blas Infante | Lleida, CT | EV Station",https://www.plugshare.com/location/428118
171324,"Enel X - Térmens | Vallfogona de Balaguer, CT | EV Station",https://www.plugshare.com/location/428123
171325,"Enel X - Garaje Dalmau | Lleida, CT | EV Station",https://www.plugshare.com/location/428125
171328,"Enel X - Maials CRAM RESTAURANT | Maials, CT | EV Station",https://www.plugshare.com/location/428134
171331,"Enel X - Sarral | Sarral, CT | EV Station",https://www.plugshare.com/location/428137
171335,"Enel X - Rialp | Rialp, CT | EV Station",https://www.plugshare.com/location/428141
171342,"Enel X - Tavascan | Tavascan, CT | EV Station",https://www.plugshare.com/location/428157
171345,"Enel X - Museu Moto Bassella | Bassella, CT | EV Station",https://www.plugshare.com/location/428161
171350,"Decathlon Lleida | Lleida, CT | EV Station",https://www.plugshare.com/location/428167
171355,"Solsona LAFON EdRR 2 - ETECNIC | Solsona, CT | EV Station",https://www.plugshare.com/location/428180
171357,"Solsona LAFON EdRR 1 - ETECNIC | Solsona, CT | EV Station",https://www.plugshare.com/location/428183
171358,"Ecardener - ETECNIC | Solsona, CT | EV Station",https://www.plugshare.com/location/428186
171460,"Thames River Magnet School | Groton, CT | EV Station",https://www.plugshare.com/location/428382
171481,"Lime Rock Park - Cell Tower | Salisbury, CT | EV Station",https://www.plugshare.com/location/428424
171625,"Wenea - Ajuntament de Sant Salvador de Guardiola | Sant Salvador de Guardiola, CT | EV Station",https://www.plugshare.com/location/428754
171627,"Wenea - Pla de Salelles - Cementiri | Sant Salvador de Guardiola, CT | EV Station",https://www.plugshare.com/location/428756
171629,"Port de les Cases d'Alcanar - ETECNIC | Les Cases d'Alcanar, CT | EV Station",https://www.plugshare.com/location/428758
171631,"Amposta - LAFON EdRR 2 - ETECNIC | Amposta, CT | EV Station",https://www.plugshare.com/location/428762
171632,"Sant Jaume d'Enveja 1 - ETECNIC | Sant Jaume d'Enveja, CT | EV Station",https://www.plugshare.com/location/428764
171633,"Sant Jaume d'Enveja 2 - ETECNIC | Sant Jaume d'Enveja, CT | EV Station",https://www.plugshare.com/location/428765
171634,"Port de Deltebre - INGETEAM - ETECNIC | Deltebre, CT | EV Station",https://www.plugshare.com/location/428768
171635,"Tortosa - SELBA EdRSR 1 - ETECNIC | Tortosa, CT | EV Station",https://www.plugshare.com/location/428769
171637,"Port de l'Ampolla | L'Ampolla, CT | EV Station",https://www.plugshare.com/location/428771
171638,"Xerta - ETECNIC | Xerta, CT | EV Station",https://www.plugshare.com/location/428774
171640,"Paüls - ETECNIC | Paüls, CT | EV Station",https://www.plugshare.com/location/428776
